global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
917.0573487952486	n/a	840994.1809793701	n/a	1087.0497673254445	n/a	n/a	1181677.196642303	858.1458328456094	n/a	n/a	736414.2704302847	881.2904981159658	647.4813416194072	n/a	n/a	n/a	n/a	-0.0907032759	0.0602444968	-0.0056786852	0.0539565338	0.0442017282	-0.1251205263	0.1128840847	-0.0272140175	0.0579911441	-0.0595689279	0.0187198555	-0.0880883331	0.0396023897	-0.0603770454	0.1045321298	-0.0865943816	0.035220428	-0.0762216741	0.0079698555	-0.0215102229	-0.0318505216	0.0247711752	-0.1157124734	0.0412598425	-0.0542650921	0.0771920887	-0.0208041746	0.0327955244	-0.0794650457	0.01080615	-0.1140926264	0.0003020137	0.0210808321	-0.0313419485	0.0827454247	-0.1851647776	0.0025731726	0.028611196	0.0769335338	-0.0101147009	0.0136938075	-0.0204595665	0.0573768778	0.0238583827	-0.0234857365	0.152208533	-0.0266748799	0.1452993789	-0.1243638678	0.0722249839	-0.0288092039	0.0482152081	0.0337374538	-0.0943749783	0.0731266446	-0.1381767613	0.0605171593	-0.0069536413	0.0387335423	-0.0025848718	0.1211337936	-0.0595280405	0.0565610736	-0.0817008403	-0.0923027243	-0.0320808544	0.0686497026	-0.1030766789	0.0424932926	-0.0227588901	0.0694498739	-0.0721346561	0.0571751577	-0.0397771084	0.0038242869	-0.0322087601	0.1006899443	-0.0550728705	0.1782586339	-0.0913784272	0.1687001365	-0.0602379547	-0.028751395	0.1006152934	-0.0313042061	0.062871452	-0.0224501375	0.0294682537	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0900415112098329	n/a	n/a	0.0081074737409504	-0.0388429095707181	n/a	0.0015087716239189	n/a	-0.176738828131711	n/a	0.0312366133693704	n/a	0.0077893785595811	n/a	6.067441834446173e-05	n/a	-0.002116996822044	n/a	n/a	4.481675544544396e-06	0.003091304556835	n/a	9.556163863108835e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.7397715696446	0.6824227743960591	842246.2883207035	0.4657008430144146	1073.760771323624	-13.288996001820353	176.59741473639727	1152962.1940335042	857.9720658022156	-0.1737670433938092	0.0301949853698259	736116.0656969214	880.0094218082022	646.4831330839512	0.756785	15.205472	0.1529431817426089	0.0753494991294013	-0.0790617784	0.0549185191	0.0125790734	0.0385733571	0.0063820273	0.0072819309	0.0656332892	-0.019460494	0.0387166091	-0.0309840229	-0.0214767747	-0.0812599461	0.0042277693	-0.0735853172	0.1441436539	-0.0356603866	0.1166865354	-0.0875216289	0.0271375186	-0.0236643876	-0.0731697927	0.0487657216	-0.1458043686	-0.0290213553	-0.0738777245	0.095216663	-0.0263454366	0.0503637126	-0.0802847932	0.0509194715	-0.0006624109	-0.0597680047	0.057917953	-0.0091008047	-0.0214940016	-0.1486533526	-0.0720743924	0.0816504315	0.035916835	-0.014559108	0.0346760141	0.0366656329	0.0727332386	0.0044119586	0.0155235056	0.1555228005	0.0622672029	0.1728471985	-0.040720988	0.0452287637	0.0065199468	0.0748404948	0.0703479182	-0.0950227365	0.0609905338	-0.1104794137	-0.0008878819	-0.0234422788	-0.0065544304	-0.138114942	0.012104588	0.0058023291	0.0706125023	0.0263317194	-0.0720455813	-0.0294498984	0.0619168063	-0.1154964561	0.02403356	0.0237575519	0.1164448435	-0.0216543509	0.0615571922	-0.0190623767	-0.0274609917	-0.0195266047	0.0236047166	-0.0919793054	0.2335084286	-0.0966271988	0.1655280726	-0.0420106621	-0.0038982549	0.1017198894	-0.0568438497	0.016852117	0.0143025621	-0.01381808	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.069399956918204	-0.0206415542916289	0.0004260737635742	0.0048163540202485	-0.0072732142118496	0.0315696953588685	5.2899644971451006e-05	0.0009966456650517	-0.1599394886092895	0.0167993395224214	0.025580640016601	0.0002822178083895	0.0065842832311072	-0.0012050953284738	4.335278566743947e-05	1.4522547507096165e-06	-0.0019388216793341	0.0001781751427099	3.1746381479693284e-08	3.7590295042559e-06	0.002795923176625	-0.00029538138021	7.81718640958883e-06	8.725015977476466e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.5443405244148	0.8045689547701613	843723.7055094321	0.64733120297995	1075.9040535506888	2.143282227064674	4.5936587048513084	1157569.5324468033	857.2047889976559	-0.7672768045597422	0.5887136948154089	734800.0502805158	879.700140311467	655.5427825450897	0.765923	15.389082	0.1064028869585713	0.0566208707194825	-0.0735593137	0.0668357964	0.0378700569	0.0391188957	0.014762818	0.0189868948	0.0670786814	-0.0725563983	0.0555523053	-0.0617402675	-0.0006293818	-0.0623613887	-0.0124258189	-0.0590199383	0.0380715118	-0.0522150442	0.1556085466	-0.0078422996	-0.0889330577	-0.0097508954	-0.1053817338	0.0158028311	-0.0706589741	-0.0275148146	-0.0976701145	0.0629025712	-0.0472905139	0.0037856154	-0.1457776909	-0.0642593127	0.1087886813	0.004799905	0.1325819749	0.0337835782	-0.0777296149	-0.005775201	0.0002629374	-0.1208395893	0.0607764494	-0.005315353	0.0041556359	0.0482518548	0.0401475349	0.0612040361	0.0635542364	0.1450546085	0.1446856937	0.0718984076	-0.0409696805	0.0763810461	0.0077197535	-0.0076065485	0.0668501018	-0.0498103893	0.041343264	-0.154286622	0.0328093186	0.0118709296	-0.1134511754	-0.0690020391	-0.0794648689	0.0323677263	0.020609955	0.0597672198	-0.0685046801	-0.0281006186	0.0113633548	-0.1165724839	0.011018654	0.0828475216	0.1185675675	0.0216922984	0.0775058272	-0.0470567598	-0.0094425497	-0.0499651049	0.0059525024	-0.0767661269	0.2038017502	-0.0945843296	0.1510965846	-0.0341566132	-0.0136121326	0.1198211887	0.0074559084	-0.0606252512	0.065995307	0.0033302891	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0693626127134052	-3.734420479879763e-05	1.39458963205454e-09	0.0048111720424298	-0.0494724579900633	-0.0421992437782137	0.0024475240995785	0.0017807761754531	-0.1897436206168734	-0.0298041320075838	0.0360026415647999	0.0008882862847254	0.0063370130639277	-0.0002472701671795	4.015773457239033e-05	6.1142535576978e-08	-0.0020198021647168	-8.098048538269999e-05	6.557839012817687e-09	4.079600784594671e-06	0.0024369304898277	-0.0003589926867972	5.938630212251874e-06	1.288757491739442e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.025712816239	-0.5186277081758135	842771.2093917637	0.2689746996876967	1072.1819483125162	-3.7221052381726167	13.854067404032032	1149574.130287223	856.5354331610229	-0.6693558366330308	0.4480372360347046	733652.9482603411	878.4939428792399	651.205357003001	0.8247179999999998	16.5704	0.0646941660153732	0.0407857710524311	-0.0550650779	0.0249175742	0.0511580565	-0.0450098202	0.0046565777	-0.0039395147	-0.0237287427	-0.064649232	0.0307195967	-0.030634077	0.032169167	0.0284157155	-0.0518634808	0.0204459167	0.0076839109	-0.0585135613	0.1090371914	0.1336894785	-0.0155326931	0.0260761328	-0.0829915502	-0.0183288616	-0.131671094	0.0142029704	-0.1427204339	0.0480208783	-0.0475968777	-0.0462177634	-0.0660471046	0.0816276956	0.0578655375	0.0232776278	0.083531854	-0.0333301099	0.1149401978	0.0414382961	-0.0431422026	-0.0731824041	0.0328405938	0.0317245949	-0.0438074405	0.0672720079	-0.0407076561	0.0200502297	0.071300788	0.0632831466	0.1000213236	-0.0178689897	0.0600829839	-0.0012357261	-0.01920575	0.0213285716	0.0147170808	-0.0463498219	-0.043158588	-0.1968562673	-0.0462753621	0.0355621565	-0.0497445271	-0.0304683055	0.0316473555	0.0592133003	-0.0042755179	0.0625401972	-0.0519509467	-0.0176512514	0.03185286	-0.1208248553	0.009088591	0.0608748541	0.1041830998	0.0443698899	0.0462241074	-0.007511455	-0.0545576318	-0.0474244931	-0.0670608076	-0.1397093507	0.1774641873	-0.0739377952	0.0869670339	-0.0292697411	-0.071237552	0.0717660475	-0.0572931601	-0.0275700423	0.0410949162	0.0481509892	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0693428595120906	-1.9753201314601232e-05	3.901889621751639e-10	0.0048084321653135	-0.0470485093234742	0.002423948666589	0.002213562229561	5.875527138259069e-06	-0.1640745480541738	0.0256690725626995	0.0269204573191813	0.0006589012862291	0.0057398528071608	-0.0005971602567668	3.294591024787172e-05	3.566003722619095e-07	-0.0019381786314132	8.162353330359992e-05	6.6624011889638845e-09	3.756536407266745e-06	0.0023840864482028	-5.284404162489995e-05	5.683868192504243e-06	2.7924927352541583e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.7504287341952	-0.2752840820437541	842265.8494417991	0.0757813258266723	1068.333701239692	-3.848247072824279	14.80900553350063	1141336.8972044992	856.0426834083221	-0.4927497527007745	0.2428023187866744	732809.0758169207	877.8473549549143	658.8821731710856	0.93045	18.694803	0.0358380761116169	0.0269982145517293	-0.050844108	-0.0152812069	0.0723932594	-0.1092338646	0.0289650993	0.0305428189	-0.0763858424	-0.0996439743	0.042844935	-0.0449067453	0.0560984524	0.0219939047	-0.1101148386	-0.0121182791	-0.0727005573	-0.0683766915	0.0648607258	0.2030976368	-0.2057557519	0.0540582965	0.0021476485	0.0231876681	0.1048474849	-0.0697220033	-0.0313423586	-0.0156035791	-0.0153815346	0.0080088136	0.0608476602	-0.0283162314	0.1007623159	-0.0689750379	0.0047442314	-0.1171884303	-0.0679824178	0.0879607725	0.0813114934	-0.0412102946	0.0378057428	0.044603253	-0.0772500912	0.0758256843	-0.0765503051	0.0762646632	-0.046040349	0.0569760184	0.1698858442	-0.1500002338	0.0448924203	0.0413548368	-0.0568293718	-0.0799882852	0.014376526	0.0290873349	-0.0415468849	-0.0181721028	0.0113656246	0.1580268757	-0.0918541983	-0.0193323869	-0.0806007451	-0.1046142738	0.0062984375	0.0072559625	-0.0518603654	-0.0124448605	0.0464564257	-0.138090522	0.0313640347	0.0587648989	0.0611521169	0.0732856509	0.0767597979	-0.0816071149	-0.0091918724	-0.1180347085	-0.0829608932	-0.0046245064	-0.0423574535	-0.1786006958	-0.0138002423	0.14352097	-0.0998258329	0.0317181813	0.0423078964	0.0437214018	0.0922181511	0.1242754183	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0666948054679608	-0.0026480540441297	7.012190220632157e-06	0.0044481970764091	-0.0210181713991204	0.0260303379243538	0.0004417635289628	0.000677578492456	-0.1637265145696105	0.0003480334845633	0.0268063715731128	1.2112730637727538e-07	0.0057442243253026	4.3715181417998406e-06	3.299611309939811e-05	1.911017086408513e-11	-0.0019390433556685	-8.647242552999902e-07	7.477480377041228e-13	3.7598891351621567e-06	0.0022530896774285	-0.0001309967707743	5.076413094534861e-06	1.7160153953294572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.8459883359892	-1.9044403982060203	838773.8743511249	3.626893230319105	1052.332386534891	-16.00131470480096	256.04207228207946	1107403.451750219	855.983057495303	-0.0596259130190901	0.0035552495033601	732706.9947190072	878.3446719800843	664.818801540189	1.217518	24.462614	0.4097877105038302	0.2691146427746005	-0.1514468764	0.0034833132	-0.0045550329	-0.1828598268	-0.0064223092	0.1784182095	-0.0332350109	-0.1081751378	0.2275894677	-0.0654452579	0.1930021354	-0.0148203997	-0.0331529295	-0.0210612906	0.0362026257	0.0555270264	0.0358359432	0.2349063299	-0.0973157498	0.0333216115	0.0813409179	-0.055167719	0.0575433637	-0.1068140593	0.1573663204	-0.1022635721	-0.0745514076	0.0311755171	0.0926651381	-0.1288552282	-0.0830556708	0.0740975739	-0.0727814946	0.1105459514	-0.2265554772	0.0323553589	0.0922415848	-0.0530916585	0.1100022518	0.1641001707	-0.047912003	0.049259795	0.05359353	-0.0778434721	0.0237762274	0.0133820028	0.0837870523	-0.229135309	0.0944296714	0.0390567146	-0.043363784	-0.0909251417	-0.1167997088	0.1068698931	0.062557528	0.1281787466	-0.0921106378	0.1295810944	-0.0500026586	-0.0006121377	-0.0341181087	-0.1521317485	-0.0211175361	-0.0227820108	-0.1661643592	-0.068947745	0.0771257505	0.0302183137	0.1012683527	-0.0178537189	-0.0729596249	0.11465597	0.0432214122	-0.0250330239	0.0492375902	0.0456978865	-0.0889509203	0.2785606833	-0.2692666145	-0.1974118842	-0.07839537	0.0481301396	-0.1096126046	-0.2297206486	0.1299483822	0.0453670994	0.0132906905	-0.1394580698	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0805119066672688	0.0138171011993079	0.0001909122855519	0.006482167115199	-0.0278154005134041	-0.0067972291142837	0.000773696505721	4.620232363206601e-05	-0.2656717832545041	-0.1019452686848935	0.0705814964176281	0.0103928378072351	0.0105189397288286	0.004774715403526	0.0001106480930187	2.279790718466845e-05	-0.0012969117784327	0.0006421315772358	4.123329624833361e-07	1.6819801610374688e-06	0.0019253744280834	-0.000327715249345	3.70706668831748e-06	1.0739728465332096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.0701143829228	3.224126046933634	844689.8751518389	10.3949887665159	1069.8498217421795	17.5174352072886	306.8605362415542	1144578.6410817732	859.258581872763	3.275524377459988	10.72905994733464	738325.3105219917	881.5522944798755	656.1092567900114	1.38252	27.777874	0.1295599549826796	0.0635536256826897	-0.1234645048	-0.0046959734	-0.1414681036	-0.0182440384	-0.0329363794	-0.0237173256	0.1374281776	0.0024018918	0.1180616867	-0.0994413103	0.0360193263	-0.138602543	0.1249160274	-0.0305779709	0.1045932175	0.1135285337	-0.0070591614	0.0496408736	0.1026423327	0.0138126297	0.1029021282	-0.1462173764	-0.0797087464	0.0165306261	0.177572639	-0.161464876	0.0642513871	-0.0609138605	0.0305672875	0.1248174859	0.1135479993	0.0351041858	-0.0993130591	-0.107578952	-0.0032458755	-0.0212395949	-0.091829777	0.0881008097	0.125717131	0.0179694957	0.0801600112	-0.0290129272	0.1623640726	-0.1294459185	0.0489906897	0.0165187204	-0.0166935316	0.0098279538	0.1418742146	-0.063663712	0.0282177239	-0.0433928331	-0.0252007342	0.0088758306	0.0275115851	0.1265748421	-0.2417699745	-0.1790635153	0.0299451465	0.0528434325	0.0997305783	-0.0134249634	0.0032312401	-0.002828915	-0.1411658868	-0.0489903893	-0.0345159854	0.0579603673	-0.041182868	0.0532148893	0.1078548161	0.1994227972	0.0179839844	0.0223368445	0.0780271442	0.2341297766	0.0106148008	0.0904930518	-0.2124153981	0.0631503414	-0.1305695223	-0.0871317566	-0.0619614926	-0.0333062402	0.0213342856	-0.1478582079	-0.0416943018	-0.2210140422	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0735523848207009	-0.0069595218465679	4.8434944332856e-05	0.0054099533128124	-0.0307851877831382	-0.002969787269734	0.000947727786843	8.819636427474706e-06	-0.2913293531337118	-0.0256575698792076	0.0848727919973069	0.0006583108921064	0.009779571919592	-0.0007393678092365	9.564002693047236e-05	5.466647573353279e-07	-0.001624596333803	-0.0003276845553703	1.0737716782823124e-07	2.639313247806149e-06	0.0011129652729469	-0.0008124091551365	1.2386916987857675e-06	6.600086353496019e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.1262562965172	-1.943858086405612	841120.569988465	3.778584260084488	1067.2420669367284	-2.6077548054511226	6.800385125353422	1139005.6294393805	857.6785129448413	-1.5800689279217297	2.4966178169837234	735612.4315672743	879.6550884086545	653.139920572264	1.106576	22.233555	0.1438391231366347	0.0752731314192209	-0.1022683074	0.0652432664	-0.0907287897	0.0956552553	0.0105770889	0.0479280989	0.1350103044	0.051797774	0.0265823549	-0.075597424	0.0719387342	-0.1283640149	0.0915358551	-0.0164050304	0.0508839385	-0.0607921912	-0.003725744	-0.0984565805	-0.0545811526	-0.0606142151	0.1440541083	-0.0307194169	0.0108261415	-0.0643584367	0.1431310647	0.0966338615	0.1177820251	-0.0457470992	0.0258115794	-0.0137091058	0.0199653936	-0.0681852465	0.0246236608	-0.1221630155	0.023442909	0.2326923789	0.0116705182	0.0845415817	0.096680753	0.0553565476	0.0619093839	-0.0986107964	0.069579722	0.0358250996	-0.076933187	0.0292706024	-0.056446664	0.0618644288	0.0531429982	-0.0516409298	0.0181767247	-0.1499927264	0.0536351789	0.0756685516	0.1081656655	0.1129168697	-0.0441155972	-0.0907496792	0.0467561087	0.0438144576	-0.0662097736	-0.0225707618	-0.0608099997	-0.0732860077	-0.1130969221	-0.0402739422	-0.0775600642	0.0276005542	-0.0249339161	0.0181924081	0.0639028257	-0.0227928995	-0.0180211043	0.0561946055	0.1085143639	0.0901903686	0.0834926134	0.0520333244	-0.2076077639	0.0916775372	0.0316711546	0.0258150737	-0.0650560194	0.0234189479	0.0012197168	0.0036654327	-0.0961923575	0.0370353184	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0527283615278832	-0.0208240232928176	0.0004336399460998	0.0027802801094151	-0.045575739672202	-0.0147905518890638	0.0020771480466683	0.000218760425183	-0.2846854429021235	0.0066439102315882	0.0810458014003782	4.414154316540342e-05	0.0085394000082308	-0.0012401719113612	7.292135250057219e-05	1.5380263697292922e-06	-0.0011250223282142	0.0004995740055888	2.495741870600385e-07	1.265675238980499e-06	0.0014048321104602	0.0002918668375133	1.9735532585800597e-06	8.51862508400151e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.076308017121	0.950051720603824	842864.1073423477	0.9025982718222864	1073.349092459973	6.107025523244602	37.295760741561	1152078.2742846478	857.8417385107125	0.1632255658712438	0.0266425853539877	735892.4483310817	879.9711936011623	650.2855031722415	1.031296	20.721016	0.2363831329423495	0.1319539277100503	-0.0803971536	0.0283598415	-0.0392930488	0.0938680322	0.0329899499	0.0311245308	0.1484908564	0.0317900552	-0.0316007589	-0.0837693214	0.0402698386	-0.0274104512	0.0700906502	0.0162120109	0.0855431057	0.0909715382	-0.0606603588	-0.0975135188	0.0197420511	-0.121073852	-0.0232780186	-0.0503525031	0.1056827133	0.0082966371	0.00144382	-0.0711898012	0.0560425764	0.0756699414	-0.0361188132	0.1327279265	-0.1215007325	-0.0437897764	0.1965984151	0.0154924094	-0.0015760419	-0.0318731605	0.1541301239	0.0127179563	0.0954632102	0.0178975181	0.0382149802	-0.1031944138	0.0232993452	-0.0318334272	-0.0670253759	-0.0449105895	-0.1352804321	0.1156621525	0.0251152557	0.0618177109	0.0568473356	-0.0028204103	0.0166532182	0.0540209632	-0.0017575311	0.015021127	-0.063433224	-0.0688624293	0.008034193	-0.1978095117	0.124722198	0.0747232633	-0.0217962772	-0.0542152272	-0.0735427012	0.0155598137	-0.0706062118	0.0453115585	-0.0126607905	-0.1064868193	0.0727216823	-0.0921441932	-0.0460321566	0.04619627	0.0378384406	0.0906744846	0.0182201001	0.0633326576	-0.0572484243	0.0419629417	0.0123072315	-0.0552608692	0.0199204688	0.0207400985	-0.1109378156	-0.013341447	-0.0357744597	-0.061599334	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0526401117206205	-8.824980726269971e-05	7.788028481903646e-09	0.0027709813619594	-0.0303595611395905	0.0152161785326115	0.0009217029525885	0.0002315320891363	-0.2206561224640282	0.0640293204380953	0.0486891243808602	0.0040997538757642	0.0064522926086924	-0.0020871073995384	4.1632079908186585e-05	4.356017297207943e-06	-0.0004988528285361	0.0006261694996781	3.920882423271221e-07	2.488541445384676e-07	0.0009771213263891	-0.000427710784071	9.547660864843942e-07	1.8293651481071506e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.6262506537604	-3.4500573633606564	836541.1783849554	11.902895810479084	1060.303189626937	-13.045902833036052	170.1955807290181	1124242.853933056	855.6068394862716	-2.2348990244408924	4.994773649446852	732063.0637756865	877.2427070002949	640.5084785739932	1.12514	22.606546	0.1665120169329537	0.0937496877973912	-0.0309970603	-0.1050191134	-0.1570584278	0.0282296803	0.0058860928	0.0454552091	0.084761478	0.0700096689	-0.0358141968	0.0060878185	0.0398757863	-0.0079792713	0.1508377409	-0.0176754155	-0.047990904	0.1383124081	-0.1438473232	0.0001551006	-0.0775729151	-0.0184843029	-0.0154601494	-0.0377269696	0.1567327756	-0.0742491195	0.022967475	0.1514194862	-0.0014082984	0.1156492325	-0.1032941723	-0.0451917277	-0.0550605213	-0.1682189876	-0.0655335415	0.0705292523	0.0447780905	-0.0195167943	0.0364424749	0.0347077746	0.0116994208	0.0263654351	0.0160230936	-0.1426008244	0.0647813608	-0.0290503216	-0.1283402744	-0.1373031091	-0.0150075989	-0.0046336449	0.0755219789	0.0117732215	-0.127840116	-0.0449904691	0.0931150128	0.1222545867	-0.023595658	0.0565587329	0.1190563298	-0.0192614785	-0.1128657261	-0.0351948162	-0.0089494016	0.0712513103	-0.1023725066	-0.0099878286	-0.0293479142	0.0452448998	-0.0699252705	0.0465578183	-0.076461684	-0.1658447692	0.0165346301	0.0364835351	0.0094042779	0.0492808232	0.0985153814	0.0263537234	0.0130113757	-0.0213415703	-0.1012177509	-0.0284469441	-0.0267715989	0.0071721889	0.0029307378	0.0152196245	-0.0382834747	0.0298921987	-0.0482826505	0.1134262428	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0312804503070651	-0.0213596614135554	0.0004562351357017	0.0009784665714127	-0.0272776192346952	0.0030819419048952	0.000744068511113	9.498365905149665e-06	-0.1745918229236807	0.0460642995403474	0.0304823046318138	0.0021219196921428	0.0050140304313905	-0.0014382621773019	2.514050116691e-05	2.068598090657204e-06	-2.0058005028689152e-05	0.0004787948235074	2.292444830174927e-07	4.0232356573091925e-10	0.0009740560457153	-3.065280673800077e-06	9.487851801945266e-07	9.395945609172255e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
