global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
944.4782673033004	n/a	n/a	892039.1974082446	1170.098482937283	n/a	1369130.4597721312	n/a	855.5295809125857	n/a	n/a	731930.8638164646	877.4009373730952	814.5915090319269	n/a	n/a	n/a	n/a	-0.009825038	0.0840075179	-0.0842053695	0.0804822621	0.0733105775	-0.1655784919	0.0322781551	-0.2811751711	0.2596448637	0.1184138728	-0.049835208	-0.1310450342	0.0518359191	-0.0235277906	-0.0667137732	0.0947463896	-0.0547978314	0.0417430762	-0.0842575905	-0.0565648976	0.0524080218	-0.0401229059	0.1065478903	-0.0165411362	0.0192252566	-0.2492049135	0.004078584	-0.018548468	0.1165946021	-0.0936753723	0.0351718304	-0.0977304931	0.0041506943	0.0040188664	0.050031892	-0.0605102452	0.0299513652	0.000429694	-0.0962421815	-0.1227331576	0.0232651642	0.0041224989	0.1896332164	-0.1415191811	-0.0219286921	0.0230777633	0.1911724536	-0.0655951101	0.1140688115	-0.0108847779	0.0011024905	-0.2272252034	0.0943119448	0.1225202591	-0.033090725	0.0434051513	-0.0607185756	0.1064386871	-0.0434564347	-0.0403222247	0.1805817672	-0.1809750242	0.0485665012	-0.0030408028	0.1729543962	-0.2571333424	0.0518023484	-0.0117345564	0.0292649438	-0.0870156386	0.0376170283	-0.0703994305	-0.0264750189	0.0219614748	0.0456425066	-0.0873624281	0.1136791521	0.1373150552	-0.0641057044	-0.0642163882	-0.2352982524	0.0622610818	-0.0032935141	0.048636909	-0.1217388635	0.0321181729	-0.0508304024	-0.0286429777	0.0035177758	-0.0228100679	0.0606514221	-0.0591645762	0.0339920037	-0.0988784447	0.0832937884	-0.2049729792	0.0762332721	0.0348060321	-0.0110317068	0.0817140542	-0.0303563529	0.0257679015	-0.1557947648	0.0177349134	-0.066346057	0.0648850172	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0414849094928087	n/a	0.0017209977156265	n/a	0.0116760792692218	n/a	0.0001363308271011	n/a	0.0421803534427382	n/a	0.0017791822165543	n/a	0.0007030003996622	n/a	n/a	4.94209561925213e-07	2.230003208758547e-07	n/a	4.9729143110734156e-14	n/a	0.0006349993209796	n/a	4.032241376445531e-07	n/a
941.050806437832	-3.427460865468447	11.747487984317717	885576.6202972939	1154.7329290093317	-15.365553927951396	1333408.1373384702	236.10024751278257	854.0108632064363	-1.5187177061494594	2.306503470971876	729334.5544746025	874.1483846607774	806.5968302014716	1.21885	20.239065	0.0341631155258446	0.022291925548502	0.0923785336	0.0788846991	-0.1061956626	0.00860115	0.1601934166	0.1315110312	0.0232624724	-0.0798334629	-0.0129051188	0.0669187712	0.1552410392	-0.2155982394	-0.0478288317	0.0197886378	0.1125807271	-0.0442196011	0.0689366373	-0.0797840378	0.0246609432	0.0682388579	-0.0038802316	-0.1411697391	-0.0580796977	-0.0468754024	-0.1982724615	0.0142323264	0.0190809443	0.0159463097	-0.0167795059	0.0174771125	-0.1079576885	-0.0657339595	2.68579e-05	-0.19642552	0.0464989246	-0.058174228	0.1923208861	0.0242272994	-0.0678731639	-0.0611937945	-0.0608270176	-0.0724827938	0.028180424	0.1052989756	0.0055082029	-0.1521201205	0.0898074663	0.0781411221	0.1792112933	0.003898216	0.116011573	0.0301702951	-0.1043656443	-0.0651488332	-0.1136322194	0.0776753038	-0.0099431922	-0.1412395671	-0.0307096032	0.1163666975	0.2227288466	-0.0387544433	0.0391895968	0.0583877196	-0.0114403039	-0.0583269459	-0.0079407335	-0.1077300233	-0.0412002423	-0.0706038491	-0.042614674	-0.0843241409	-0.0524082621	0.1664135948	-0.0762087034	0.0314345171	-0.1938086121	0.0287807557	0.0813105574	-0.0509423959	-0.1220792095	-0.0051352605	0.1104712199	0.0527111761	-0.0923655626	-0.0387363103	-0.0245659665	0.075784849	-0.0441972263	-0.0284149084	-0.034129194	0.0589440094	0.0676283064	-0.0040927281	0.0242843589	-0.2605987478	-0.0195777865	0.0364236845	-0.07895867	-0.0649894632	-0.0390569547	0.0743575757	-0.0709675848	0.0483286005	0.0707534477	-0.0027110767	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0397700567973515	-0.0017148526954571	0.0015816574176645	2.940719767116806e-06	0.0263011610168035	0.0146250817475817	0.0006917510708318	0.0002138930161234	0.0589531899204516	0.0167728364777134	0.0034754786017968	0.0002813280435081	0.0007030000032019	-3.96460300027858e-10	1.5718076949817916e-19	4.942090045018714e-07	2.158888803283077e-07	-7.111440547547003e-09	4.660800864941036e-14	5.057258666129562e-17	0.0006139999367786	-2.099938420100007e-05	3.769959223641247e-07	4.4097413682121125e-10
944.2649035632802	3.214097125448234	10.3304203318146	891636.2081013708	1152.4630189344618	-2.269910074869813	1328171.0100115335	5.152491747995479	856.8235637979516	2.812700591515295	7.91128461751049	734146.6194794223	875.3363655770179	807.3021883020249	1.150187	19.098909	0.0361442007801837	0.0208445409303699	-0.0058443501	0.1254958631	-0.0557622535	0.0007212204	0.1345642575	0.0895980878	-0.0719949651	0.0918047491	-0.0089925054	-0.0887739212	-0.0843488576	-0.0599952647	-0.1206607521	-0.02765302	-0.0414961964	-0.030613447	-0.0126154573	0.0170426291	0.0667947027	0.1469591846	-0.0757414949	-0.0128029146	0.0788310632	-0.0547763474	0.0726653223	0.0139928899	-0.0256729045	-0.0787266121	0.0080624052	-0.0826668658	-0.0573091492	0.0864689836	0.0866747522	-0.0845787422	-0.0716871515	0.0909399633	-0.1043167586	0.0743366377	0.0288757078	0.1738677838	0.0525877917	0.1174809795	-0.0560780347	-0.0484244822	-0.1928798446	-0.1478676872	-0.1648559876	-0.026903185	0.111368446	0.1086709868	0.0114612328	0.067377924	-0.1097604135	0.0204510219	0.0659126402	-0.0620434152	0.0887952042	-0.0635648238	0.0419851417	-0.0623018232	-0.0960969804	0.0742500688	0.0244558826	-0.0676940991	0.0712364217	-0.0400781966	0.0574056694	-0.040585917	0.1399387917	0.0181261163	-0.0583835677	0.0369406408	0.041745272	-0.029785532	-0.1115117511	0.0358783752	-0.0595327877	-0.0639458063	0.0951157882	0.1515925794	0.0436382034	-0.0168654743	-0.0456075706	0.0814932067	-0.1085531287	0.0300078042	-0.0064866725	0.0847936442	0.020017965	0.0807756788	0.0063114692	-0.0248067314	-0.046083748	-0.072614589	0.1306053618	-0.1607689032	-0.1093443703	-0.0427734311	-0.0377735033	-0.0495564457	-0.0392898544	0.0229360373	0.0282386803	-0.0258247283	0.097110255	0.1321575882	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0444078081648484	0.0046377513674968	0.0019720534260059	2.150873774671933e-05	0.0428919436743768	0.0165907826575733	0.0018397188321659	0.0002752540691908	0.0666913356218117	0.0077381457013601	0.0044477342470211	5.987889889547785e-05	0.0007029999162164	-8.698549996619119e-11	7.56647720436825e-21	4.942088822002654e-07	7.66248690498017e-07	5.503598101697094e-07	5.871370556899259e-13	3.0289592065003853e-13	0.000756999911058	0.0001429999742794	5.7304886534182e-07	2.0448992643909087e-08
944.0002187267183	-0.2646848365618552	0.070058062705776	891136.412956092	1150.1291319444445	-2.3338869900173904	1322797.0201472812	5.447028482172435	856.7985737472908	-0.02499005066079	0.0006245026320288	734103.7959753916	875.2255915273535	806.7261757516333	0.97108	16.124825	0.0489896963832683	0.0296162874191086	-0.0478275617	0.0789518896	-0.0795013379	0.0383526956	0.1286725231	0.0050791094	-0.0915853403	-0.0225150471	0.0337795422	-0.0969380981	0.0854201821	-0.0701108618	-0.0467340577	-0.0166812369	-0.0308936522	-0.0096569279	-0.08837574	0.0424846954	-0.1322454057	0.0548181062	-0.1389215921	0.0904521017	0.0121235413	0.1315257403	0.1271532896	-0.0858068043	-0.0999109123	-0.0149700046	0.010763523	-0.1069966244	0.0794292613	-0.0441665852	0.1475652051	-0.0399180609	0.0443375132	-0.0467793961	-0.006495353	-0.0162742487	-0.1169673224	0.0583966723	0.0783224473	-0.0284290418	-0.0495092964	0.1100590901	-0.1432279176	0.1557979437	-0.0561033957	0.0508431673	0.0773380468	0.0962759392	0.0396445702	0.0075000897	-0.0620986553	0.1231498349	-0.0618347812	-0.0912497898	-0.0365563226	0.1206567791	-0.0652873601	-0.184749447	-0.0028939227	0.0586996626	0.0058411495	0.1162025874	0.1318140183	0.0253097346	0.0952076317	-0.0042513141	-0.025381141	-0.0872756872	-0.0302092713	-0.0675289555	-0.025279774	-0.2016857113	-0.0183546508	-0.0014948306	-0.0613812429	-0.0183815375	-0.0664834477	0.1548616934	0.0169168122	0.0391704028	-0.0582865691	0.1016253651	-0.102095679	0.0326312445	-0.0288396474	-0.0235478992	0.1580597195	0.0374248316	0.0022414923	-0.0167449335	-0.1303731413	-0.079296238	0.0123114951	-0.1301980487	-0.080965594	-0.0088543793	-0.0201862168	-0.0705072717	-0.1430978578	-0.0057972039	-0.0157532441	0.0864748577	-0.0398313821	0.0003200286	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0385894604083034	-0.005818347756545	0.001489146454604	3.3853170616092254e-05	0.0263159112960664	-0.0165760323783103	0.0006925271873424	0.0002747648494067	0.0729044743784257	0.006213138756614	0.0053150623843945	3.860309320893897e-05	0.0007029997907561	-1.2546030002651834e-10	1.5740286882744006e-20	4.942087058031203e-07	1.227515005197688e-07	-6.434971899782482e-07	1.5067930879854802e-14	4.1408863350990173e-13	0.0003499999838723	-0.0004069999271857	1.224999887106103e-07	1.6564894072916513e-07
945.1454353334192	1.145216606700842	1.311521076263391	893299.8939315985	1158.6051515028212	8.47601955837672	1342365.8970888753	71.84290755398469	856.9067289848708	0.1081552375800356	0.0116975554159939	734289.1421795508	876.1929734201715	804.9520850281287	1.056945	17.550615	0.0596556373848117	0.0336604829235493	-0.1044071513	0.0150738796	-0.0433106635	-0.1360130034	0.0774730305	-0.0105836648	-0.1681988291	0.0861106385	0.0303240208	-0.0217374261	0.0486869332	-0.0265264441	-0.0343291739	0.0421708737	0.0277827361	0.0612746337	-0.0847061983	-0.047376493	0.1542281974	-0.0754164446	-0.0418394261	-0.0115617206	0.1907269625	-0.1312408709	0.1130957727	0.0819729291	0.0165621039	-0.1146123224	0.1168995878	0.1282769726	0.0387774724	0.0579557694	-0.0934469598	0.0010795732	0.0401366024	0.0104913297	-0.1164552169	-0.1681538572	-0.0033874196	-0.1773930006	-0.1356116946	-0.1247299652	-0.0541495027	-0.0103769539	0.1834845529	0.0839616922	-0.1425047659	-0.0561161055	0.0445129649	0.1211335121	0.0410727324	0.0868153106	0.0842198707	-0.0052020868	0.0642669601	-0.1511527458	0.0077810015	-0.0785096527	-0.0918529989	0.0519439297	0.0037178106	-0.0208331802	-0.1820539537	-0.1739875235	-0.0939224357	-0.04497646	-0.0605407924	0.2721355242	0.0179024208	-0.0866441122	0.2002444901	-0.0181556425	0.0334863866	0.0530084114	0.0488167561	-0.0186204115	-0.0700543531	0.1162392066	-0.081471663	0.0652671543	0.096898698	0.0525193599	-0.0927934294	-0.0205945696	-0.0644625566	-0.0440477377	-0.0878118943	0.0657900793	0.0732969996	0.0655706036	0.0555546286	0.0819861893	-0.0550604447	0.0455418807	0.0332252125	-0.1457750377	-0.0080136803	-0.1613964748	-0.0580532791	-0.06026054	0.1083435969	0.0461947929	0.0221576276	0.0435464482	-0.136566809	0.0096633883	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0361849788780404	-0.002404481530263	0.0013093526964042	5.781531429375899e-06	0.0263601141640776	4.420286801119777e-05	0.0006948556187432	1.953893540415371e-09	0.052151593380465	-0.0207528809979607	0.0027197886921213	0.0004306820697155	0.0001530002927002	-0.0005499994980558	3.0249944786174185e-07	2.340908956634687e-08	4.047409918328526e-08	-8.227740133648355e-08	1.6381527046984129e-15	6.769570770684783e-15	0.0005289996481866	0.0001789996643143	2.798406277815466e-07	3.2040879824632096e-08
947.445342779664	2.299907446244788	5.289574261292223	897652.6775548749	1155.2024182128907	-3.4027332899304383	1334492.6270449106	11.578593842400824	858.3143047149465	1.4075757300756775	1.9812694358980767	736703.4456783021	877.5291678362554	808.2641580964073	1.297887	21.551468	0.0472278331210212	0.0240584554880076	-0.0236868747	-0.1639168788	0.0355598824	-0.039506126	-0.1486535884	-0.0245381422	-0.0953716232	0.0684080841	-0.0631667884	0.0848764504	0.1203682705	0.0987863193	-0.0061384754	0.1057556453	0.1376853399	-0.0782520419	-0.0577522155	0.0239239818	0.0608490465	0.0963363727	0.0118298576	-0.0120581826	-0.1297043675	-0.1465330046	0.0132587723	-0.0144565	0.0281394715	0.2019132909	-0.081451479	-0.0115763784	0.0669924336	-0.0078590913	-0.0728880278	-0.0693269294	0.0520747646	0.0376987008	-0.0117413484	-0.0447411306	0.0549727336	0.0123257627	-0.0097165227	-0.0062431575	0.0763922929	-0.0347496416	0.1314008946	-0.1053276568	-0.0774866562	0.0714209392	-0.1678470747	0.0131363851	0.0802354461	0.1121352604	-0.0263777399	0.0254196719	-0.077121211	-0.0034680113	0.0370021775	-0.0717342715	-0.0163806677	0.1446738545	-0.0512098207	0.1047366619	-0.0615246299	-0.1076267438	0.1026252819	0.0830136108	-0.0758780739	-0.0620637217	-0.1062623353	-0.0950943841	-0.2022352879	0.0645155581	0.0281913853	0.0412395378	0.0284863935	-0.0155789851	-0.0291151566	-0.060189744	-0.0640411797	-0.0869824636	0.1058676562	0.0585136528	0.0149223268	-0.0834407252	0.1226859766	-0.0493525096	-0.0934408217	-0.0695073795	0.0581791511	0.0752963328	-0.0156943776	0.0665779866	-0.0066203675	0.0590561646	0.1568072692	0.0552090015	0.0343339312	-0.1302519302	-0.1180784957	-0.0999434101	0.044695892	-0.0428369582	-0.0353276069	0.1246645086	0.0533162291	0.064987032	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0258508469353273	-0.010334131942713	0.0006682662872737	0.0001067942830094	0.0363905799250829	0.0100304657610053	0.0013242743072838	0.0001006102433826	0.0356392879781211	-0.0165123054023439	0.0012701588475874	0.0002726562297002	0.0002719998914057	0.0001189995987055	1.4160904492070036e-08	7.39839409247126e-08	5.975485706244399e-08	1.9280757879158728e-08	3.570642942553112e-15	3.7174762439474135e-16	0.0004409999273508	-8.799972083580002e-05	1.944809359234109e-07	7.743950867178736e-09
948.7237469579436	1.2784041782796294	1.6343172430428143	900076.7480419202	1155.7302902560764	0.5278720431856527	1335712.5038153946	0.2786488939769956	858.3855559832382	0.0712512682916894	0.0050767432331743	736825.762720653	876.8968264513677	812.2742057180933	1.264325	20.994171	0.0270909810455076	0.0158490862355347	0.0193313788	0.000736188	0.1753652586	-0.014263208	-0.151914824	-0.0176069399	-0.0658563793	0.2462819741	0.1171607675	0.0314415435	-0.1005968037	0.0597326848	-0.031400558	-0.0924642418	0.1683687298	-0.0609951634	-0.0642951777	-0.0429168555	-0.061664582	0.004354342	-0.0202913061	-0.0151596002	-0.0539692746	0.1052007632	-0.001883699	0.0010509672	0.0269229311	0.0152042455	-0.1015846375	-0.0285561653	0.0704828237	-0.2764501456	0.043038665	0.0092020157	-0.040193142	0.0770985202	0.0307070671	0.1018812087	0.1552209638	0.0057516889	-0.2219409907	0.2065165122	0.0191490573	0.0095202783	-0.0533239407	0.1408859938	-0.0647750919	0.0665196533	-0.0845283122	-0.0074550489	-0.0111998092	0.2278639303	0.0662915456	0.0676050055	0.0209747096	0.0839715234	-0.051145862	0.0879023939	0.0627873366	-0.0450126831	0.029984804	-0.0165631138	-0.0206051028	0.0605274483	-0.0214107244	-0.05696975	-0.0354065087	-0.0662773837	-0.0200660521	-0.1708514956	-0.0833376968	0.0447649033	-0.1180006292	-0.1655906596	0.1268341437	0.0725767865	0.0206098686	-0.1806026194	0.0435879665	-0.2911310064	0.1666894107	0.1438084679	0.0385106441	-0.1153055495	-0.019626437	0.0633209797	0.0250231141	0.0047210412	0.1253651674	0.0300151773	-0.0074512285	0.2244529175	0.0169130618	0.066907115	0.047427595	0.0663253382	0.0070784804	0.0619428861	-0.2096427098	0.1949199349	0.068378857	-0.0135667379	-0.038858621	-0.1010942308	0.0172993705	-0.138911162	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.025895637769949	4.479083462170103e-05	0.0006705840555124	2.0062188661085713e-09	0.0284386776556146	-0.0079519022694682	0.0008087583867999	6.323274970317508e-05	0.0356242242433566	-1.5063734764494964e-05	0.0012690853529409	2.2691610505505406e-10	0.000335064629053	6.30647376473e-05	3.977161134522778e-09	1.122683056424245e-07	-0.0002604161244668	-0.0002604758793238	6.781655788230787e-08	6.784768370953937e-08	0.0004990437945127	5.804386716189999e-05	2.49044708841634e-07	3.3690905151082915e-09
950.1704202213692	1.4466732634256232	2.0928635311105426	902823.8274636534	1161.9963647460938	6.266074490017445	1350235.5516831372	39.263689514447385	860.8540415897871	2.4684856065489384	6.0934211897392805	741069.680921471	879.9296346985468	814.1972522196002	1.17473	19.506451	0.0658070360721468	0.0380013677455759	-0.0848476842	-0.0470587868	0.1670457222	-0.1157782946	-0.0486905717	-0.1591580461	0.0567251454	0.1968686584	-0.0896090145	-0.1905790891	0.0739744098	0.2206491194	0.0160116017	-0.0215701542	0.0230239779	0.0960429855	0.0093151404	-0.1705122601	0.0094086778	-0.0631620757	0.1169753499	-0.1292638041	0.0016790258	-0.1108508066	0.181921832	-0.1264536205	0.0706781198	-0.0095477098	-0.149369442	0.0787949142	-0.0567464638	-0.1607776113	-0.0539134143	0.2952941796	-0.0990980026	0.0039964536	0.043868329	-0.0056986445	-0.0471657778	0.0817416161	0.1315083348	-0.0199773797	-0.0319930427	-0.0983374103	-0.0356711286	-0.0692226354	0.0397469567	0.1452461449	-0.1720847134	0.0421927164	-0.1766078141	0.075972651	0.0455973713	-0.1763179615	-0.0307073107	-0.1538768486	-0.1047773186	0.0761376681	-0.0027460469	0.0274822731	-0.0541451299	-0.0424111701	0.0444413828	-0.147270348	-0.0081089594	-0.2100623707	-0.037828868	-0.0889330294	-0.1900561657	-0.0135241425	0.1215712051	0.056017697	-0.0745086523	-0.0059989842	0.0615688598	0.0007884106	0.2249205667	-0.0033699824	0.1421473806	0.0081471663	0.0897640767	-0.0146674159	-0.0222611386	-0.1915238951	0.0629977421	0.0530833178	-0.0475954795	0.0494842235	-0.0342247372	0.0034472455	0.0184169291	0.1461859238	0.0150233876	-0.0692032338	0.0697670596	0.0619636101	-0.0649186677	-0.1140529602	-0.0160219995	0.0361452292	0.0507825241	-0.0024310343	0.0600725145	0.0522773058	-0.0358550769	-0.0824328336	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0258624968056864	-3.31409642625978e-05	0.0006688687410241	1.0983235122547842e-09	0.0184843296503061	-0.0099543480053084	0.0003416704426211	9.908904421078929e-05	0.0051795336340845	-0.0304446906092721	2.682756866661259e-05	0.0009268791862943	0.000494999664165	0.000159935035112	2.5579215456276677e-08	2.450246675234628e-07	1.0191299937289961e-07	0.0002605180374661	1.0386259441180631e-14	6.786964784522628e-08	0.0004119997372248	-8.70440572879e-05	1.6974378347330424e-07	7.576667909139216e-09
948.1560505456378	-2.014369675731473	4.057685190506519	898999.896186302	1155.406383734809	-6.589981011284863	1334963.9115751486	43.42784972909506	859.7861033186304	-1.0679382711567769	1.1404921510013255	739232.1434598345	879.5244351377581	816.0012778203572	1.28308	21.305603	0.0692159584356321	0.0329770590356385	0.0555892932	-0.1350461896	0.1359472544	0.0081248483	-0.0912703875	-0.0430166911	0.2538077081	-0.0019713227	-0.0994645439	-0.0348207476	-0.0180830973	0.1653120792	0.1517976636	0.0054975041	-0.0169489517	-0.0504191525	-0.0558570118	-0.1255032746	-0.140631493	-0.0655585636	0.1103253743	0.110138345	-0.0208819046	-0.0364759785	-0.0684938108	0.1229951036	-0.0118483008	-0.0387216854	-0.0623182364	-0.1044902002	-0.0548590705	-0.1119775417	-0.0229124371	-0.0260084153	0.083583135	0.0048416222	0.1938448911	-0.0264312398	-0.1329382547	0.0159156341	0.0597344678	0.0494143028	-0.0240930717	-0.0169255702	0.1877118211	-0.0046247464	0.0003717391	-0.1223130408	-0.1446645553	-0.1432644566	-0.1065449679	-0.0766634588	-0.0547439302	-0.0413797858	-0.091660189	-0.0727651141	-0.1826566048	0.1231174128	0.0561898343	0.0961033409	0.146753549	0.0294422433	-0.1688694195	0.0275799941	-0.0416814196	0.0775802648	-0.0201714874	0.0047539976	-0.0452925528	0.0749605933	0.0793012238	-0.1566860024	-0.0606673147	0.1376735865	-0.0985666083	0.0168776855	0.1068236796	-0.1563703294	0.021221823	0.0355903473	-0.0424781529	-0.008703493	0.0867995329	-0.0533868845	0.1762917288	0.0752316191	-0.0060306381	0.1063105015	-0.0622580328	0.0088101046	-0.0339030411	0.0467349333	-0.0706052351	-0.1325648634	0.0019710137	0.0453464648	0.0036794744	0.1688003453	0.0505543121	0.0124534984	-0.155329972	-0.0057617766	-0.0896412561	0.0502705663	-0.1453073661	-0.0394740205	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0167639707348143	-0.0090985260708721	0.0002810307147977	8.278317666233934e-05	0.000980382631468	-0.0175039470188381	9.611501040841202e-07	0.0003063881612382	0.0120077215544824	0.0068281879203979	0.0001441853769299	4.66241502762678e-05	0.001017000190607	0.0005220005264419	2.724845496057251e-07	1.034289387694674e-06	8.075374906546529e-07	7.056244912817533e-07	6.521167988128136e-13	4.979059226966331e-13	0.000604999534802	0.0001929997975772	3.660244371106365e-07	3.724892186484019e-08
946.2864265294464	-1.869624016191324	3.4954939619193754	895458.0010338695	1163.1939548068576	7.7875710720486495	1353020.176499218	60.64626320220895	857.5385629856252	-2.2475403330051904	5.051437548485082	735372.387007451	878.02034916264	820.6685747660395	1.116701	18.542864	0.0871639923183501	0.0468325360077437	0.1338585689	-0.0307165688	0.0860731669	-0.0687206036	-0.0185707318	0.0410462174	0.229421216	-0.058531931	-0.0069067237	0.0437878575	-0.1416946883	0.0146749182	0.0553009023	-0.0005848087	-0.1013135998	-0.1874109849	0.0884516504	-0.0341289429	-0.0797123714	-0.1327029362	-0.0538145999	-0.1024377554	-0.0359257411	0.0956898272	0.0176874083	0.0984732871	-0.0145583486	0.1246227229	0.092053784	0.1150790704	0.0664041869	0.1966281291	0.0497951254	0.1377279116	-0.1467287399	-0.1448268341	0.1146131109	-0.0667057563	-0.1213308488	-0.1674989628	0.121321736	-0.0412677991	0.0589427915	0.0275906448	0.0136571738	0.0228116772	-0.0245567209	-0.138826241	0.0162917951	-0.0960611864	-0.0589068923	-0.044764809	-0.1781298811	-0.0248762262	-0.0071866182	0.062421865	-0.0911379004	-0.1294720395	0.0670090266	0.002935556	0.0684311792	-0.0919390932	0.1035623398	0.1322759334	-0.0068114488	0.0277852894	-0.181486006	0.2202479157	0.0100058786	0.2552412085	0.0366917994	-0.0993345682	-0.1623512757	-0.0726365859	-0.0140685671	-0.0641452359	0.0981925638	0.1223243241	-0.0582340153	0.0401635997	-0.0329033529	-0.1863676717	0.1030015753	0.0541536062	0.0812567244	0.0675939918	0.021838733	0.1048441995	-0.0836733521	-0.0654478023	0.0690827754	0.0013245458	-0.0276456144	0.0570370109	0.0081856389	0.0109279353	0.0248664573	0.1987178417	0.0542112666	0.0493808935	-0.0084231128	0.0011623992	-0.0517586288	-0.0131425433	-0.0019447885	0.0318648284	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0257989538851575	0.0090349831503432	0.0006655860215684	8.163092052698553e-05	0.0338019952859696	0.0328216126545016	0.0011425748853127	0.0010772582572421	0.02264708455548	0.0106393630009976	0.000512890438863	0.0001131960450669	0.0010811543163211	6.415412571410001e-05	4.115751846140549e-09	1.168894655699745e-06	-0.0005667063164915	-0.0005675138539821	3.211560491513642e-07	3.220719744616784e-07	0.0005433068442481	-6.16926905539e-05	2.9518232700682925e-07	3.805988067779262e-09
