global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
871.5370311586084	n/a	n/a	759576.7966807613	1036.568615412308	n/a	n/a	1074474.4944577892	829.2137701787298	n/a	n/a	687595.4766540233	847.0243303503837	812.1837289821882	n/a	n/a	n/a	n/a	-0.0062733923	0.0262946685	-0.0013847618	0.0404586087	0.0401536606	-0.0106997955	-0.0355971451	0.0308174904	-0.0040128353	0.0186529207	-0.1052416132	0.0556426079	-0.0486201297	0.0862318778	-0.0062548952	-0.0207356168	0.0322344296	-0.0442596271	0.0293313862	-0.0279633141	-0.0202582221	0.0397485606	-0.0062369509	0.0202251824	-0.0170302712	0.0702784761	-0.038873567	0.0304935242	-0.014476435	0.0421566595	-0.0163582468	0.0602147398	-0.0038526065	0.0507188715	-0.0272154592	0.0183657371	-0.0421178501	0.0239671453	-0.0120025726	0.0399607079	-0.0648334722	0.0553560118	-0.0184700609	0.0370922974	-0.0427609726	0.0270495082	-0.0342420453	0.0386301683	0.0168928479	-0.006867789	0.0081029258	-0.0016206691	0.0360776015	-0.0154695326	0.0109692273	-0.0303095816	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0001959323031712	n/a	3.838946742597104e-08	n/a	-0.0760513607753807	n/a	n/a	0.0057838094757871	-0.1620982792046135	n/a	n/a	0.0262758521210968	0.0006632073962367	n/a	4.398440504230632e-07	n/a	-0.0017909256733374	n/a	n/a	3.2074147674190194e-06	0.0002310945685379	n/a	5.340469960771816e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8249347024982	-1.7120964561102028	2.931274275025116	756595.4170302054	1021.7091714891336	-14.859443923174354	220.8030737059632	1043889.6311050118	829.3872649648423	0.173494786112542	0.0301004408082366	687883.2352858615	845.8278768038829	808.1809136536955	0.568011	26.771568	0.0791451228813352	0.0385774290405376	-0.0069649369	0.0260532083	0.0146883328	0.022347621	-0.0186313632	-0.0171628183	0.0157115762	-0.002118723	-0.0349052	-0.0314278127	-0.0495526544	-0.0113195072	-0.0449305278	0.0921894513	-0.0083570167	0.0209502501	0.011892646	-0.0526405057	0.0066138364	-0.0581250609	-0.0326188778	-0.0122756087	-0.0095717273	-0.0138889106	0.0057591672	0.0530573873	-0.004170654	0.0563218599	-0.0127812868	0.0067369445	-0.0398034642	0.0820367869	-0.0050607445	0.0478559596	-0.0233043508	0.0294197674	-0.0369127428	0.0250338909	-0.0108893901	0.0336510262	-0.0551026722	0.0525256814	-0.0030491086	0.0361846926	-0.0443346491	0.021626821	-0.0357784525	0.0180116319	0.0085925164	0.003191533	0.0400174789	-0.0209442947	0.0285016475	0.0138774219	0.0153397382	-0.0371498732	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0184223667033052	0.018226434400134	0.000339383594951	0.0003322029109423	-0.0683860775563118	0.0076652832190688	5.875656682853923e-05	0.0046766556035378	-0.1471368220211388	0.0149614571834746	0.0002238452010529	0.0216492443944802	0.0012700910670467	0.00060688367081	1.6131313185918253e-06	3.683077898958206e-07	-0.0018169406131698	-2.601493983240004e-05	6.767770944833943e-10	3.301273191785849e-06	9.815421760714772e-05	-0.0001329403509307	9.634250434071309e-09	1.7673136905591567e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.8638210067342	3.038886304235916	9.234829970072626	761891.2500224761	1024.6301799709513	2.921008481817694	8.532290550850908	1049867.005707304	830.9318117090786	1.5445467442362997	2.385624645130953	690447.6757101316	847.7736278884566	813.2361728504392	0.380355	17.926979	0.047994573897445	0.024184980529017	-0.0080877957	0.0381095885	0.0050771535	0.0358221832	-0.0092543524	-0.0278638358	0.0111105448	0.0024676694	-0.0361759264	0.0181915262	-0.0872610017	-0.00777708	0.0130020729	0.0787420746	0.0170978231	0.0027990625	0.0295468736	-0.0567811153	0.0088432465	-0.0428138321	-0.0370236883	-0.0300076709	0.0139976906	0.0015885264	-0.0165786102	0.064949599	-0.001646683	0.0463684373	-0.0228030614	-0.0371251258	-0.0635336476	0.0942213965	-0.0068714248	0.0495175022	-0.0169219437	0.0245198912	-0.0381899038	0.0184059621	-0.0100303777	0.036402881	-0.0602338098	0.0476565946	-0.0144173492	0.0378807219	-0.0388584908	0.0174895767	-0.0369285049	0.0303615776	0.0031795033	-0.0026048077	0.0285719945	-0.0120899115	0.0276132904	-0.0049870284	0.0192518307	-0.0225105565	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0183653183900815	-5.704831322370096e-05	0.000337284919569	3.254510041669494e-09	-0.0661617333412607	0.0022243442150511	4.9477071870313165e-06	0.00437737495872	-0.1525527751740867	-0.0054159531529478	2.9332548554926055e-05	0.0232723492133154	0.0010128635578228	-0.0002572275092239	1.0258925867654605e-06	6.61659915015316e-08	-0.0015465943919017	0.0002703462212681	7.308707935394053e-08	2.3919542130617893e-06	-0.0001802166162253	-0.0002783708338324	3.2478028763697065e-08	7.749032112857224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.1877700794516	-2.676050927282517	7.161248565409622	757226.7551958486	1014.3733061451024	-10.256873825848857	105.20346067938335	1028953.2042197456	829.4268095203253	-1.5050021887533376	2.2650315881523366	687948.8323510659	846.2714140629056	810.5310760895899	0.440241	20.749529	0.082077775916426	0.0450300328049537	-0.014383616	0.0297072777	0.0126355721	0.0272390587	-0.0128100189	-0.0223183917	0.0391956536	0.0041379995	-0.0091075145	0.0003357012	-0.0660889076	0.0202886045	0.0534879823	0.0368561675	0.0023876353	0.004971975	0.0136992994	-0.0618516477	-0.009623423	-0.0104089015	0.0010240412	-0.0286308699	-0.0019719871	0.004895916	-0.0089845428	0.0593033601	0.0149612042	0.0142143165	-0.0131394204	0.0070896472	-0.0587824808	0.04531676	-0.0051988025	0.0407062294	-0.016972699	0.0247973041	-0.0290983346	0.0116434625	-0.0040592162	0.0256233624	-0.0412436612	0.0387397735	-0.0021439778	0.0277213398	-0.031810151	0.0147131251	-0.0064573063	0.0231754615	0.023231002	-0.0147234616	0.0431426927	-0.0114259936	0.0375037632	-0.0168253716	0.0043048348	-0.0354452009	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0040623661306824	-0.0143029522593991	1.6502818579715495e-05	0.0002045744433346	-0.0528521403960411	0.0133095929452195	0.0001771452643674	0.0027933487444428	-0.1140543228021044	0.0384984523719822	0.0014821308350377	0.0130083885498466	0.0010432427603226	3.03792024998e-05	1.0883554569655178e-06	9.228959445238543e-10	-0.0017116585703889	-0.0001650641784871	2.7246183019654212e-08	2.9297750615857728e-06	-0.0003041088020348	-0.0001238921858095	9.248216347504117e-08	1.534927370465567e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.1257563426067	-2.0620137368449605	4.251900650937318	753642.3288254229	1021.5397391885014	7.166433043398911	51.35776256551977	1043543.4387413114	828.057309679886	-1.369499840439289	1.8755298129632385	685678.9081142906	845.6632850199179	812.022323865832	0.443909	20.922396	0.2318920398227775	0.1182005442133238	-0.0171816185	0.013846586	-0.0029910709	0.037530674	0.0044698443	-0.0178417474	0.0186440361	0.0206251927	-0.0119631366	-0.0120753043	-0.0014867542	0.0107799637	0.0490845349	0.0010275364	-0.0140653513	-0.0207476353	0.0094322857	-0.0470782354	0.0009927325	-0.0032816031	0.0067265308	-0.0012492085	-0.0151480708	0.0159746145	-0.0111972489	0.0391487762	0.0095213795	0.0146884338	-0.0062022058	0.019366512	-0.0310005135	0.0058985836	-0.0077437021	0.0382306975	-0.0188002683	0.0210561281	-0.0310175961	0.0156856043	0.0078051708	0.0308060367	-0.0402818953	0.0312915614	0.0004135917	0.0230613024	-0.0258373779	0.0202402813	-0.0100953296	0.0329138645	0.0050522786	-0.0136956274	0.0256252316	-0.0227414234	0.0132639059	0.0050496589	-0.0080017231	-0.0111358014	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0019144530722456	-0.0021479130584368	3.665130565830616e-06	4.613530506603328e-06	-0.0136683522824085	0.0391837881136326	0.001535369250934	0.000186823854116	-0.0611551212372063	0.052899201564898	0.0027983255262037	0.0037399488535374	0.0029589210689303	0.0019156783086077	8.75521389215963e-06	3.6698233820700576e-06	-0.0010212344696278	0.0006904241007611	4.766854389117736e-07	1.042919841955974e-06	-0.0001569884696874	0.0001471203323474	2.4645379614791712e-08	2.1644392190009433e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.0339427083549	-0.0918136342518209	0.0084297434345271	753482.9256938115	1022.7163749306887	1.1766357421873863	1.3844716697928614	1045948.7835513692	827.1577996952951	-0.8995099845908499	0.8091182123786309	684190.025596762	844.6733225656639	805.6381777804322	0.419548	19.774223	0.119115071007206	0.0574379812687792	-0.012413053	0.0105401727	0.0021544324	0.0059728527	0.0035272804	-0.0099227309	0.0118421489	-0.0127207771	-0.0098803784	-0.0159488159	0.0306354764	-0.01370358	-0.0026991521	-0.0238963463	-0.0287913575	-0.004114415	0.0047254466	-0.0263085144	-0.0034977547	0.0016731232	0.0381222242	0.0532043506	-0.0288230595	0.0064446619	0.0050385364	0.0202045569	0.0056958529	0.0016265352	0.0272280766	0.0382436595	0.0138289475	0.006260139	-0.0055345614	0.0331721357	-0.0159421136	0.0213580187	-0.0210372352	0.0130494325	0.0083615202	0.0169061878	-0.0236843903	0.028233693	0.0049801147	0.0175467629	-0.0176929921	0.0237934199	0.0027180274	0.0193734594	0.0128467574	-0.015647269	0.0331300161	-0.0135059092	0.0217262926	0.0119518571	-0.0116770162	-0.0157310051	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-7.156105989736261e-05	-0.0019860141321429	5.120985293633919e-09	3.944252133071565e-06	0.0259802408771605	0.039648593159569	0.001572010939533	0.0006749729160352	-0.0375735610453773	0.023581560191829	0.0005560899810808	0.0014117724896306	0.0025241158282505	-0.0004348052406798	6.371160714424707e-06	1.89055597322619e-07	-0.0011513483363152	-0.0001301138666874	1.6929618304346522e-08	1.325602991535779e-06	-0.0006700474327935	-0.0005130589631061	4.4896356219316006e-07	2.632294996235065e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8267730987492	1.7928303903943288	3.214240808721481	756598.6151993829	1019.8218524738894	-2.8945224567993364	8.378260252915666	1040036.6107832754	829.4732222288228	2.315422533527681	5.361181508767743	688025.8263946661	846.8710057458212	799.6967392342223	0.406213	19.145691	0.1517519754510037	0.0783821468740679	-0.0287195273	0.018070533	-0.001739543	0.0268563783	0.0009186952	-0.0103859756	0.0034872069	-0.0081959834	0.0005292998	0.0292048951	-0.0273949703	-0.0204436135	0.0429063234	-0.0343796998	0.0045057491	0.0098780108	0.0330321185	-0.0394718074	0.000785777	-0.0184568173	-0.0176371169	0.0437048436	0.0025417806	-0.0050081071	-0.0270944708	0.0447425628	-0.0010350084	0.018428167	-0.0223113105	0.0418032517	-0.004422997	0.01179105	-0.0047999143	0.0363691308	-0.0126163741	0.0191927411	-0.0198813993	0.0058773871	0.0068399518	0.0239842535	-0.0354025863	0.0250118637	0.0032314301	0.0120681502	-0.0122537317	0.0088154082	0.0029815338	0.0160106144	0.0051864263	-0.0254443163	0.0264562942	-0.0185284553	0.0190243801	0.0064479744	-0.0147225792	-0.0142410005	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0005921345767347	-0.0005205735168373	3.506233569647823e-07	2.709967864323936e-07	0.0020103537267317	-0.0239698871504288	0.0005745554900042	4.041522106584034e-06	-0.1068903112594199	-0.0693167502140426	0.0048048118602359	0.0114255386411356	0.002286734937169	-0.0002373808910814	5.22915667286931e-06	5.634968745064695e-08	-0.0017118577394941	-0.0005605094031789	3.141707910519667e-07	2.9304569202658503e-06	-0.00030904243566	0.0003610049971335	9.550722703866525e-08	1.303246079553584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.197986451549	-2.6287866472001724	6.910519236497923	752032.347705621	1020.0464963104764	0.2246438365870062	0.0504648533165295	1040494.8546352788	829.4340039035333	-0.0392183252895392	0.0015380770385161	687960.7668314464	846.7558647147313	809.347367400187	0.487311	22.968021	0.175934366210857	0.0790053976681685	-0.0098872147	0.0091478009	0.0057975529	0.0153643403	0.0220503366	-0.0117336996	0.0013631712	-0.0180784104	-0.0154516276	-0.0357053552	-0.0218043573	0.0059774059	0.0606816946	-0.0625412489	0.0099811781	-0.0191023055	0.0033027964	-0.0444535076	-0.0147305878	0.014976416	3.05254e-05	-0.0225196914	0.0060521455	0.0170470889	-0.0104377098	0.0344809849	0.0210220551	-0.0031075537	-0.0150363152	0.013008643	-0.0378703887	0.0045457517	-0.0023502126	0.0266432453	-0.0147461267	0.0217195162	-0.0137858328	0.008030371	0.0098809794	0.0163761225	-0.0193540083	0.0261231451	0.0038102776	0.0196496698	-0.0147470648	0.0229128664	0.0125896247	0.0273777902	0.0123557501	-0.0132536717	0.0147593628	-0.0094287247	0.0384486821	0.0099181719	-0.0341111519	-0.0087528978	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0211101455343936	-0.0205180109576589	0.0004456382444832	0.0004209887736586	-0.0039402502062557	-0.0059506039329874	3.540968716728511e-05	1.552557168789809e-05	-0.0446362663006709	0.062254044958749	0.0038755661137259	0.0019923962692644	0.0029570261444773	0.0006702912073083	8.744003619122286e-06	4.492903025948188e-07	-0.0009959299052288	0.0007159278342653	5.125526638758032e-07	9.918763761290464e-07	4.897264999563478e-05	0.0003580150856556	2.3983204475949473e-09	1.281748015570115e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.1396655548743	-2.0583208966746724	4.236684913687627	748466.6409163998	1022.1952231455656	2.148726835089178	4.617027011832357	1044883.0742216128	827.6235153922695	-1.8104885112637703	3.2778686494181035	684960.6832302582	845.4531847171213	794.6726274642476	0.516662	24.351421	0.1794756080096265	0.1016522024562505	-0.0219052149	0.0063620704	-0.0132674908	0.0350919717	0.0102751612	-0.0074173089	0.0112191323	-0.0097694746	-0.0213214611	-0.0180373989	0.0387386663	-0.0195262554	0.0138943439	0.0015433113	-0.0157839021	-0.0022776753	0.0118087172	-0.0202471417	-0.0059267892	0.0189515153	-0.0030315679	0.0163489616	-0.0159629642	0.0024594	-0.0095803631	0.0139982	0.0096413908	-0.0109244295	-0.0195938455	0.0495689046	-0.0249013849	-0.0112364375	-0.0006669551	0.0268424897	-0.0090439633	0.0124187666	-0.0095422509	0.0058795312	0.0106916095	0.0143274519	-0.0161069621	0.0236941178	0.0018404459	0.0047075718	-0.006874542	0.0028919788	-0.0158931349	0.0141786	-0.0077960018	-0.0096092059	0.0023623314	-0.0122667801	-0.0009632334	0.0428368554	-0.0249152899	0.0089750354	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.042393237487488	-0.0212830919530944	0.0017971865846705	0.0004529700030838	-0.006172269671083	-0.0022320194648273	4.981910891367946e-06	3.809691289257105e-05	0.0242418092062166	0.0688780755068875	0.0047441892855324	0.0005876653135906	0.0019620759938172	-0.0009949501506601	3.849742205513754e-06	9.899258022985557e-07	-0.0017109230111511	-0.0007149931059223	5.112151415164175e-07	2.9272575500863477e-06	8.067781510958099e-05	3.1705165113946206e-05	6.508909850855734e-09	1.0052174949025915e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.4501756065894	2.310510051715028	5.33845669907618	752469.8071599028	1022.1011212235792	-0.0941019219864074	0.0088551717215359	1044690.7020064977	827.3678139932786	-0.2557013989909364	0.065383205445922	684537.4996320164	844.3280821638646	807.530071934893	0.455835	21.484489	0.1973320444440642	0.1291461280200428	0.0041334516	0.0029471295	-0.0039583906	0.0077607095	-0.0077010796	-0.0197810172	0.0018550966	-0.0012194161	-0.0026605352	-0.0053703135	-0.0199486726	0.0070033452	-0.052374538	0.026329027	-0.0198175902	0.0112693036	0.0123967993	-0.0124535102	0.0143932716	-0.0053292994	0.0117442801	0.0510232706	-0.0184554614	-0.0074957351	0.0021520232	0.0240493658	-0.0193278075	-0.0018558841	0.0172770862	0.0465059657	0.0170026165	0.0364918752	0.0026611425	0.0189878024	-0.0064954834	0.0074537149	-0.0141123048	0.0024243417	0.0011372376	0.0092664613	-0.0219708603	0.0245692232	-0.0027616909	0.0161542178	-0.0224119247	0.0064445858	-0.0020287475	0.0002368915	0.0127326775	-0.0037985409	0.0220423199	-0.0002818641	0.0017570913	0.0080200247	-0.0183479346	-0.0199036067	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0170139511818518	0.0253792863056362	0.0002894745348184	0.0006441081733834	-0.0099111354337679	-0.0037388657626848	1.3979117191377336e-05	9.823060558648962e-05	-0.0997809828354689	-0.1240227920416855	0.0153816529458151	0.0099562445356121	0.0011250292343102	-0.000837046759507	1.2656907780525948e-06	7.006472776011698e-07	-0.0017109827805537	-5.97694025999615e-08	3.572381487156284e-15	2.9274620753512706e-06	3.3962337338028724e-05	-4.671547777155226e-05	1.15344035746206e-09	2.1823358634243932e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
